Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Timestamp,Label
34503,17,178499,114.33374196806994,92.7942243353116,109.85865841212365,52.288636017325025,578.7430089016365,185.12350462969448,153.10917032301205,20.98471141604574,831.4260087705418,215.5166150203711,42.76096346637246,79.46551400525203,161994.0884221944,25.357878109226718,403.5989798777284,40.27183310757506,325.55941871366485,393.9644175927633,86.73629116832336,62.92552050443868,35.287182531507085,264.58462991709325,498.87435743380973,15.332303596536576,448.94847908734585,7.475539576193938,491.93147894322067,91.185763505301,0,0,1,0,245,59,96.31132353214622,180.53275299868847,531.3353920731723,289.40010857978285,393.28692571797524,27.758323925485577,16.766010595109925,0,1,0,1,0,1,1,0,1.1317072598736213,124.70290107847742,88.82835977248394,39.544035792437704,78002.52084340948,36.68735390458366,157.3037749201157,182936.435296383,115.9980005790765,23.763049768934764,145.78757357990128,79601.44577780394,198.04752817034927,16065.20740705548,224041.98827694613,84549.97343236224,13.282575045195586,80.08842669205018,123.86641610049358,84.57850177847715,24.308677971279394,410.6036856424883,168.91337204908285,2.853914756810866,337.8876984218914,134.0939076069528,2018-02-22 00:10:00,Benign
63937,6,50098,328.5978460371765,117.69491882729338,85.41112325577677,10.264138884246549,118.98010953129483,17.94116427706524,314.8819493619695,21.861969523677143,296.5386513951609,712.1256771347253,224.2729202903926,40.44826649487971,191839.95897966792,62.713861649369505,290.5722238928087,21.72138446453412,245.23411436401835,617.8856225672432,35.80706778085238,327.79207765724095,80.26062101215189,362.5818362023032,102.15261025035164,146.21395788295783,19.879932509628617,81.21289514888062,160.83365569388502,103.25424139184778,1,1,0,0,110,45,73.65139038362261,223.56596871131785,29.157505508516067,538.3525545812967,261.35845558150316,34.062788002467656,71.94627911121532,0,0,0,0,1,0,0,1,1.724668915727234,75.29149494280877,33.12395819986635,82.33013297596835,154115.31919722597,134.74805277425565,219.44660688324802,20343.06300488679,254.70542850830918,89.1709759127067,166.13426663876746,122387.56909509632,13.020528872085663,84964.2859325154,91515.70246437592,55261.888694805115,208.28858513686794,226.36279115207827,75.36027288709487,42.022192181539964,209.3215169208696,528.4674323020357,138.13022900692732,50.68696524808271,1042.4185194933427,545.32528041739,2018-02-22 00:11:00,FTP-Patator
48217,17,82386,124.08997942816194,66.7131902986777,201.69848402055197,204.43249574354127,417.5669918078957,757.3005744663076,553.3534758113162,16.35933747798333,351.01937500820065,123.58777955282096,211.92192810030355,0.4668373844314644,78119.00946522347,134.5882733720905,88.5660027037343,49.00517409251119,494.8919668730184,322.5447685289894,92.94462552131058,297.4047153099341,61.32877782397989,200.20881740458196,80.64000639820361,60.71979929436119,5.410272373302092,68.61459148002021,372.3785169987582,480.86421439488925,0,0,0,1,222,61,179.6090898060886,27.382858771719413,366.69377030407685,326.32352385316744,69.69357996611669,44.529443245973894,125.65436489903306,0,1,1,0,0,1,0,1,1.112018829543365,103.423992854601,35.814522088855554,52.434823049623716,154065.95732325615,52.01452602778755,16.737992162916143,73402.4190436404,128.20900911029332,99.62009949039405,197.6956774986166,145749.62055220938,102.83693919635769,147396.88234850758,57035.35940825858,112687.29981323112,83.74705091416429,236.05966865784677,198.9526427358777,114.09807771419698,538.4865952060509,588.5077414297409,190.1786108700092,100.72774130762701,446.0837065571884,459.3798419097873,2018-02-22 00:12:00,Benign
49881,17,124016,228.50889205045746,127.01416149637559,100.43923260290839,71.99738243809777,160.6278197391136,484.33548389823545,329.391982851331,132.5908165663626,215.86830653061787,477.3411767163334,286.040419706199,11.505528972368495,43243.97429588366,90.0075782858174,127.42726809017228,29.62869278099968,86.4640434277486,257.5846836042213,69.25117916437134,194.02577906233896,58.44470582158841,476.84606000238136,520.9090302129241,135.7369974859385,398.9040868250696,80.37788694899487,426.9087525502761,35.9823355734365,0,0,0,1,263,53,219.84902197647023,295.2616125222118,362.9253549378668,201.43894006787923,133.5958000886693,62.20619314659919,68.21952566483327,0,0,1,0,0,0,1,1,2.1842960500244155,65.46467379737476,92.49297691218264,129.41044917487054,76257.7574902851,231.91742473637308,117.77822425456169,139143.3749782978,105.64010187137684,120.87790095649729,28.505413765344784,8137.4988891030225,53.190888632332154,19865.80320262388,156248.7058672705,106989.78635463824,49.6256790884382,1.2281937099580205,453.41713842481914,86.64175057209201,305.05374939972603,776.9299609670429,142.87711674291586,84.26207071616544,433.82438435525114,196.50793922017345,2018-02-22 00:13:00,FTP-Patator
47020,6,226595,196.45385161535643,101.70459922840888,0.3797982651337861,36.69183463396646,186.4684590405416,294.50609210494014,103.27350385134075,45.733042710016285,337.7704643449302,610.3615741832539,127.72981503100635,49.03392857974815,167927.8760030854,53.625715109126276,139.5639386355369,9.95587828906227,58.53746937104012,672.1486051347526,57.61785686635214,206.43382868754225,28.860311485200974,665.8705702418258,471.19125350556914,217.81162123169642,359.8064542574655,16.214583667491866,33.1523532613362,48.91255787447952,0,0,0,0,47,265,57.48323198247044,14.83390155542611,214.18186378523856,617.4087614806094,494.2021957714441,31.515848336787016,46.929068562596825,1,1,1,0,1,1,1,1,1.6427823557988694,85.85775018466819,108.58102418274059,65.88568649759759,104562.88876146358,55.807391844708434,14.823884359220173,147974.71339244768,200.36219243308233,103.69683575031769,10.29334851680035,76993.99212724189,5.259220051149981,130299.94002585938,142208.72595860515,16190.255680097689,110.88176786858995,79.43235275092363,232.86361073544103,37.47056412699812,315.34133057038093,433.73789363743515,243.25846725903534,88.92673640189136,420.60729053493384,472.6394375357436,2018-02-22 00:14:00,Benign
51514,6,174004,129.4408029195615,161.89535128790146,79.35209016163813,126.90393712072478,53.12510015382469,104.95457355545454,235.55221941841222,65.89664049677192,541.0294946766136,444.70928812559674,188.3642733739864,3.064712557231907,124945.51962636261,98.78457451539228,314.35003513699456,80.40559435983043,208.1967484362973,398.2915766226819,61.06933714799726,168.87059009999328,112.9945004683019,616.1823115776322,232.73661821464594,0.22412088814837716,421.92967361178506,43.89211578884683,310.3301842270731,429.90645630615495,0,1,0,0,224,90,231.40234433252735,5.186997412281357,213.00503878132417,637.6900540233386,170.9899428670235,19.93842704053411,3.9071664610889485,1,1,0,1,0,0,1,1,1.1841303133250054,40.10868240285509,140.6570527962072,176.7840645122874,88709.60091582789,121.1346204667257,26.01696775938491,120009.27271008873,154.82784469774478,0.7771025809347236,149.85261338642658,140776.7970094972,100.50469574714066,154312.21588839457,13846.145054421882,87275.46908796683,35.34945154200631,603.160597692093,52.427402568644425,82.2734151950953,198.01606674110877,100.61289320425607,334.31548044885835,51.19362937074534,97.70594825182243,164.29287062250003,2018-02-22 00:15:00,Benign
33634,17,155969,20.864338269545698,153.04899048525849,67.28662745093027,151.9775065124523,228.4717045333653,67.2040122754868,272.1170274663973,15.781480460143925,231.1736647722057,792.7520628244988,263.2517951185042,38.96635448652299,143733.18537298037,35.858101536938676,260.5831649670985,50.98229026883475,291.5396424441574,403.4487524480523,158.03221066457522,45.11360778147318,57.47127423153682,209.3995543919793,139.88332493951845,155.37491457007272,133.37556464221632,58.81474565841904,247.28748937007788,242.48427588765435,1,0,1,0,141,78,37.45934237216821,50.991452413005476,571.7941176177328,441.89491849832723,369.72758566453894,43.67921996807546,27.28531481608755,0,0,0,0,0,1,1,0,1.3325830127218998,170.82412871437612,92.42178871881035,50.193594999112875,134095.1036209869,34.613748581032354,116.71346772160305,73696.98250454229,199.4051185170588,62.729636827829445,153.46695448791388,64905.95608134818,115.6307081865395,50890.98437820792,95931.75086725343,110600.98122417743,127.16546033200835,151.42206247972643,158.8983448442396,86.15845085967233,122.51419436940432,550.9191392256936,31.468171214490923,36.91164142631177,529.6414480987978,296.58572177573916,2018-02-22 00:16:00,Benign
8396,6,80610,184.7802888654588,113.3722630067873,3.1265731840285866,150.7162346567623,436.258572133675,457.83007219348417,415.0719699910943,78.77775199759937,227.13261531593116,534.6289117688056,48.59704627615753,92.63908360309078,67646.18207844373,194.5143613211726,413.0048501510971,28.99092666831675,216.7138375617252,100.22767175954385,114.11679075073684,395.90090365902023,47.395454186783226,83.73759589844289,532.3167633723804,150.40788261738436,175.94615535319804,62.838664737782246,296.28993901560005,68.14481435154948,1,1,1,1,284,122,116.98218664756286,44.5384847765705,846.3201238992269,533.1799304167323,274.16681112761967,34.6340145178124,70.8365109435055,1,0,1,1,0,1,0,0,0.9778689987061583,20.768830836961143,141.03325195492542,84.30742164920689,119421.47878180658,155.90454795561928,124.37481294871355,56347.06032580186,32.963372992195346,104.92114449059612,149.5562550842124,177861.31780484697,9.402760566601415,115185.93507318228,68186.33176428743,57476.54364137394,49.84617528490551,452.8750653676966,317.66666575553495,19.818561867011017,253.68400755087032,37.658462069802454,1.2192009484678294,62.185611261994076,396.82183210120036,758.9752775119796,2018-02-22 00:17:00,Benign
55033,6,55840,19.848827331843765,9.377031304159857,150.8404774522398,101.58003384474893,283.4945737165649,388.458256031475,382.10755109571284,3.2099987572746045,428.39254570420513,396.03092843442425,332.9334293091298,60.28499424457303,113578.12083629044,177.6888910321238,441.6229841053521,61.288149098340696,566.7373678001636,475.5317613134788,193.89697318670386,184.90843120639633,57.47315680630826,348.90225260889486,316.6882904483623,139.6149198874639,66.74181637600469,75.20448158137648,101.02154104156017,287.00621365035056,0,1,1,0,273,40,168.93184346901916,191.2948341491939,628.9874682921811,419.8839877890194,170.21598789657423,99.1891046018504,69.39167893537126,1,0,1,1,0,0,1,1,1.8791915063508424,90.16919870122015,112.83368400851809,122.38393949811676,49234.258820793664,84.46864914185626,145.60546033753795,84820.16927742862,14.923398864881534,74.150980557246,158.510592533002,180440.40218869585,81.36704579470725,135198.4789956404,74050.03132791791,25193.4610505093,16.528212132058556,349.63903838197047,308.59700404740056,26.138282032232624,134.94159788511965,644.0658951724938,96.33037296413436,74.5208278330532,139.31419986567545,89.1825448441588,2018-02-22 00:18:00,Benign
29516,6,139445,228.07000989416736,243.25781909449364,80.21276480370693,112.7352109509376,25.157899187827127,186.58288974161343,215.48254277268512,20.629917643986694,30.416389722796623,183.31761039552782,202.4665442307852,51.37003791894732,47330.004029108604,82.63443154632114,73.19635369786485,51.407978781897675,360.018605213942,552.2819109480058,106.19562023793854,254.24621662143159,46.050947415334534,793.8487679101333,285.5132376303478,41.18875674320739,221.5893052784059,69.54041978133947,51.84100330447882,402.01762949887296,0,1,1,1,152,68,175.30828373206958,61.513582140298205,439.3529352500155,464.7050600895848,113.86957892109226,12.030945598239114,18.989704195338607,0,1,0,0,1,1,1,1,0.7165405826940002,243.1711131493731,101.17900973500166,96.29169961900858,93701.66513564296,143.9623840987295,91.70525786177961,113558.6529678231,237.90417956262118,139.9592019611726,25.436525654853824,49248.76204519826,181.71991158403887,124183.45732273266,103382.46587238171,150944.3025399997,121.0283873740334,548.8311963533428,144.07977041816582,35.54342243638654,337.43517879732144,316.21297380892884,264.8299615665518,45.51014760702982,266.28755783781753,342.919417944976,2018-02-22 00:19:00,Benign
32791,6,44966,116.00042465746043,88.64872011430855,173.80065915984525,118.56296605445621,80.7548331170787,458.1531391254571,71.5693171705735,28.058783015840007,485.46911048979314,400.6668617952337,34.84807803562279,18.776821423922577,99738.00896467392,164.11991164021202,271.27947708283637,92.29372100444016,499.54939312620644,349.98419270363775,14.597032016962388,125.17670646373152,11.337158113370648,286.70397287106886,409.79071696525386,94.6298042075185,104.19044854540805,64.27289840521132,605.0173845302465,215.94481426180235,0,1,1,0,193,237,21.83576823551965,96.22964647339779,599.4157592678584,156.60014899891348,314.8547389675801,76.1007315663327,64.44005106555497,0,1,1,1,1,1,1,0,1.338727412397838,146.95023388511365,22.449254684578776,64.8483563901773,168835.92815585303,24.783928586657908,171.2674583846512,31086.24662581639,140.50875704660962,126.55426358341276,96.16825110550495,79098.62799211591,267.30090331937015,137654.3862721114,53554.23492037992,91424.26857146739,100.17580545025092,29.92896909192956,67.82833389031919,12.433932808591841,112.82748441434663,346.25481990549923,283.929846805009,71.52923835887977,188.4646294641944,395.9859403328388,2018-02-22 00:20:00,DDoS
24300,17,88078,112.01788378385407,93.52908370438946,57.351380070243806,126.91170125030987,827.9614838701417,92.10911205499002,189.49599160795978,56.56614615524822,299.66881706832413,470.4204800470235,33.736654124229915,55.452129778631566,82605.61614381202,131.14396690071013,269.4554272489893,62.98450280328035,92.62153728731892,136.11242726528835,37.371907158292984,266.43111836566413,58.960317102311095,509.6853337317036,433.20254280421443,42.21676487612427,82.90342192965215,64.74090650985939,489.0726877957905,408.9065199491505,0,1,0,0,215,267,65.6386594377368,70.8633756704029,422.04492908084325,497.85959612047077,364.09487069981105,11.793571968006326,21.005063824142997,0,0,1,1,0,0,1,1,1.0717652637076136,25.642758995009032,40.46980654479097,146.78311385137542,84976.4156616076,134.8381289162649,145.39946667578846,128656.75235691114,56.72269844692355,204.28642788065898,77.97664808632902,118059.09763870829,75.00970767154837,119162.9492269805,153986.12353273158,10205.625433615569,72.68083939761375,405.86592106229693,219.78111385965568,60.929666381513,29.978777472184845,148.93894722174218,455.81672379009694,33.65070411365624,151.61711220356986,200.80432718506242,2018-02-22 00:21:00,FTP-Patator
